  0.100000001       0.00000000       101.242554    
  0.102329299       0.00000000       99.3656006    
  0.104712851       0.00000000       97.5069733    
  0.107151926       0.00000000       95.6688004    
  0.109647825       0.00000000       93.8533783    
  0.112201847       0.00000000       92.0632248    
  0.114815362       0.00000000       90.3008728    
  0.117489755       0.00000000       88.5688019    
  0.120226435       0.00000000       86.8695984    
  0.123026885       0.00000000       85.2060699    
  0.125892550       0.00000000       83.5811157    
  0.128824964       0.00000000       81.9974213    
  0.131825671       0.00000000       80.4580841    
  0.134896293       0.00000000       78.9620972    
  0.138038427       0.00000000       77.5149002    
  0.141253740       0.00000000       76.0390625    
  0.144543961       0.00000000       74.5822449    
  0.147910848       0.00000000       73.0972137    
  0.151356131       0.00000000       71.6151962    
  0.154881656       0.00000000       70.1471558    
  0.158489317       0.00000000       68.6453400    
  0.162181005       0.00000000       67.1555786    
  0.165958703       0.00000000       65.6835022    
  0.169824377       0.00000000       64.1804962    
  0.173780084       0.00000000       62.6927376    
  0.177827939       0.00000000       61.2232475    
  0.181970075       0.00000000       59.7412682    
  0.186208710       0.00000000       58.2640800    
  0.190546066       0.00000000       56.8067856    
  0.194984436       0.00000000       55.3695145    
  0.199526235       0.00000000       53.9151764    
  0.204173788       0.00000000       52.4828453    
  0.208929613       0.00000000       51.0736084    
  0.213796228       0.00000000       49.6882019    
  0.218776181       0.00000000       48.3068924    
  0.223872125       0.00000000       46.9419289    
  0.229086772       0.00000000       45.6053009    
  0.234422877       0.00000000       44.2979355    
  0.239883289       0.00000000       43.0210266    
  0.245470881       0.00000000       41.7682724    
  0.251188636       0.00000000       40.5337906    
  0.257039547       0.00000000       39.3354416    
  0.263026774       0.00000000       38.1745911    
  0.269153476       0.00000000       37.0528069    
  0.275422871       0.00000000       35.9716606    
  0.281838298       0.00000000       34.9328613    
  0.288403183       0.00000000       33.9347992    
  0.295120955       0.00000000       32.9700546    
  0.301995188       0.00000000       32.0534363    
  0.309029549       0.00000000       31.1866035    
  0.316227764       0.00000000       30.3709602    
  0.323593646       0.00000000       29.6080933    
  0.331131101       0.00000000       28.8995323    
  0.338844121       0.00000000       28.2464542    
  0.346736878       0.00000000       27.6503620    
  0.354813397       0.00000000       27.1122608    
  0.363078058       0.00000000       26.6260242    
  0.371535212       0.00000000       26.1947098    
  0.380189389       0.00000000       25.8242130    
  0.389045119       0.00000000       25.5150928    
  0.398107201       0.00000000       25.2676430    
  0.407380283       0.00000000       25.0821800    
  0.416869402       0.00000000       24.9587746    
  0.426579505       0.00000000       24.8971901    
  0.436515808       0.00000000       24.8971996    
  0.446683556       0.00000000       24.9431953    
  0.457088232       0.00000000       25.0465412    
  0.467735171       0.00000000       25.2082443    
  0.478630096       0.00000000       25.4272327    
  0.489778817       0.00000000       25.7020912    
  0.501187205       0.00000000       26.0289688    
  0.512861371       0.00000000       26.3860321    
  0.524807513       0.00000000       26.7925377    
  0.537031829       0.00000000       27.2464390    
  0.549540877       0.00000000       27.7456436    
  0.562341332       0.00000000       28.2567749    
  0.575439930       0.00000000       28.8063831    
  0.588843644       0.00000000       29.3928776    
  0.602559566       0.00000000       29.9846802    
  0.616595030       0.00000000       30.5980549    
  0.630957365       0.00000000       31.2355556    
  0.645654261       0.00000000       31.8585052    
  0.660693467       0.00000000       32.5041122    
  0.676082969       0.00000000       33.1298027    
  0.691830933       0.00000000       33.7634163    
  0.707945824       0.00000000       34.3698349    
  0.724435985       0.00000000       34.9779015    
  0.741310239       0.00000000       35.5406075    
  0.758577585       0.00000000       36.0935440    
  0.776247084       0.00000000       36.6104622    
  0.794328213       0.00000000       37.0858536    
  0.812830567       0.00000000       37.5315971    
  0.831763804       0.00000000       37.9382591    
  0.851138055       0.00000000       38.2825432    
  0.870963573       0.00000000       38.5830154    
  0.891250908       0.00000000       38.8350945    
  0.912010789       0.00000000       39.0349655    
  0.933254361       0.00000000       39.1797028    
  0.954992652       0.00000000       39.2672691    
  0.977237225       0.00000000       39.2963257    
   1.00000000       0.00000000       39.2664146    
   1.02329302       0.00000000       39.2963181    
   1.04712856       0.00000000       39.2672577    
   1.07151926       0.00000000       39.1796951    
   1.09647810       0.00000000       39.0350037    
   1.12201834       0.00000000       38.8350410    
   1.14815342       0.00000000       38.5830345    
   1.17489767       0.00000000       38.2825699    
   1.20226455       0.00000000       37.9382324    
   1.23026884       0.00000000       37.5315742    
   1.25892544       0.00000000       37.0858765    
   1.28824961       0.00000000       36.6104469    
   1.31825674       0.00000000       36.0935287    
   1.34896290       0.00000000       35.5406685    
   1.38038421       0.00000000       34.9779053    
   1.41253746       0.00000000       34.3698273    
   1.44543970       0.00000000       33.7634735    
   1.47910821       0.00000000       33.1298027    
   1.51356101       0.00000000       32.5041122    
   1.54881680       0.00000000       31.8585205    
   1.58489335       0.00000000       31.2355976    
   1.62181020       0.00000000       30.5980549    
   1.65958703       0.00000000       29.9847050    
   1.69824374       0.00000000       29.3928299    
   1.73780084       0.00000000       28.8063984    
   1.77827942       0.00000000       28.2568130    
   1.81970084       0.00000000       27.7456398    
   1.86208701       0.00000000       27.2464695    
   1.90546060       0.00000000       26.7925072    
   1.94984448       0.00000000       26.3860569    
   1.99526215       0.00000000       26.0289936    
   2.04173779       0.00000000       25.7020950    
   2.08929634       0.00000000       25.4272079    
   2.13796234       0.00000000       25.2082443    
   2.18776178       0.00000000       25.0465221    
   2.23872137       0.00000000       24.9432449    
   2.29086781       0.00000000       24.8971996    
   2.34422874       0.00000000       24.8971825    
   2.39883280       0.00000000       24.9587955    
   2.45470881       0.00000000       25.0821915    
   2.51188636       0.00000000       25.2676544    
   2.57039547       0.00000000       25.5150471    
   2.63026762       0.00000000       25.8242283    
   2.69153452       0.00000000       26.1947098    
   2.75422907       0.00000000       26.6260242    
   2.81838322       0.00000000       27.1122799    
   2.88403177       0.00000000       27.6503582    
   2.95120931       0.00000000       28.2464542    
   3.01995182       0.00000000       28.8995361    
   3.09029555       0.00000000       29.6081295    
   3.16227770       0.00000000       30.3709602    
   3.23593640       0.00000000       31.1865883    
   3.31131101       0.00000000       32.0534363    
   3.38844132       0.00000000       32.9700546    
   3.46736813       0.00000000       33.9348030    
   3.54813361       0.00000000       34.9328880    
   3.63077998       0.00000000       35.9716835    
   3.71535277       0.00000000       37.0528183    
   3.80189443       0.00000000       38.1745682    
   3.89045167       0.00000000       39.3354225    
   3.98107195       0.00000000       40.5338135    
   4.07380295       0.00000000       41.7682724    
   4.16869402       0.00000000       43.0210342    
   4.26579523       0.00000000       44.2979355    
   4.36515808       0.00000000       45.6053009    
   4.46683550       0.00000000       46.9419098    
   4.57088137       0.00000000       48.3068695    
   4.67735100       0.00000000       49.6881866    
   4.78630018       0.00000000       51.0736122    
   4.89778900       0.00000000       52.4828644    
   5.01187277       0.00000000       53.9151993    
   5.12861443       0.00000000       55.3695145    
   5.24807501       0.00000000       56.8067856    
   5.37031841       0.00000000       58.2640800    
   5.49540901       0.00000000       59.7412682    
   5.62341309       0.00000000       61.2232399    
   5.75439930       0.00000000       62.6927567    
   5.88843632       0.00000000       64.1804962    
   6.02559566       0.00000000       65.6835022    
   6.16594934       0.00000000       67.1555481    
   6.30957270       0.00000000       68.6452942    
   6.45654154       0.00000000       70.1471634    
   6.60693550       0.00000000       71.6152115    
   6.76083040       0.00000000       73.0972137    
   6.91831017       0.00000000       74.5822220    
   7.07945824       0.00000000       76.0390625    
   7.24435997       0.00000000       77.5149002    
